,id,saleprice,bsmtfin_sf_1,bsmt_unf_sf,total_bsmt_sf,1st_flr_sf,2nd_flr_sf,wood_deck_sf,open_porch_sf,lot_area,mas_vnr_area,gr_liv_area,garage_area,screen_porch,full_bath,totrms_abvgrd,lot_frontage,half_bath,bedroom_abvgr,overall_qual,exter_qual,bsmt_qual,kitchen_qual,bsmt_exposure,bsmtfin_type_1,ms_zoning,neighborhood,condition_1,foundation,year_remod/add,year_built,garage_yr_blt,sale_type,fireplaces
700,207,55000,0.0,0.0,0.0,372,720,0,0,5600,0.0,1092,0.0,0,2,7,70.0,0,3,4,2,0,2,0,0,RM,IDOTRR,Norm,Slab,1950,1930,1978.7077955601446,WD ,0
701,2269,187500,786.0,82.0,868.0,1146,0,160,22,9590,442.0,1146,438.0,0,2,6,73.0,0,3,7,4,5,4,3,5,RL,Timber,Norm,PConc,2003,2003,2003.0,WD ,1
702,891,125000,631.0,410.0,1041.0,1125,0,296,0,7200,255.0,1125,352.0,0,1,6,72.0,0,3,6,0,0,0,3,4,RL,Edwards,Norm,CBlock,1976,1976,1977.0,WD ,1
703,2863,250000,223.0,794.0,1017.0,1020,1037,0,0,11500,0.0,2057,180.0,322,1,6,86.0,1,3,7,4,4,4,1,2,RL,Crawfor,Norm,CBlock,1987,1936,1936.0,WD ,1
704,1298,78000,0.0,481.0,481.0,899,0,0,0,6756,0.0,899,200.0,0,1,5,60.0,0,2,5,0,0,0,1,0,RM,OldTown,Norm,BrkTil,1950,1910,1930.0,WD ,0
705,1292,118000,0.0,828.0,828.0,828,658,0,172,11426,0.0,1594,0.0,0,2,9,63.0,0,3,4,0,0,0,1,0,RM,OldTown,Norm,Stone,1996,1910,1978.7077955601446,WD ,0
706,1687,318000,0.0,1694.0,1694.0,1694,0,168,228,12030,254.0,1694,818.0,0,2,7,93.0,0,3,8,5,5,4,1,0,RL,NridgHt,Norm,PConc,2007,2007,2007.0,New,0
707,2749,215000,380.0,397.0,777.0,1065,846,182,81,9554,125.0,1911,471.0,0,2,8,80.0,1,3,8,4,4,4,1,5,RL,SawyerW,Norm,PConc,1994,1993,1993.0,WD ,1
708,2875,72000,0.0,432.0,432.0,672,0,0,0,8534,0.0,672,0.0,0,1,4,61.0,0,2,4,0,2,0,1,0,RM,IDOTRR,Norm,BrkTil,1950,1925,1978.7077955601446,WD ,0
709,1029,180000,644.0,549.0,1193.0,1523,0,0,0,11361,160.0,1523,478.0,189,2,7,104.0,0,3,6,0,4,0,1,4,RL,NWAmes,Norm,CBlock,1976,1976,1976.0,COD,1
710,1581,184000,1398.0,0.0,1606.0,1651,0,192,0,12416,132.0,1651,616.0,0,2,7,47.0,0,3,6,0,4,0,1,4,RL,Timber,Norm,CBlock,1986,1986,1986.0,WD ,1
711,612,124500,991.0,50.0,1041.0,1041,0,224,88,9600,132.0,1041,270.0,0,1,6,80.0,0,3,5,0,0,0,1,4,RL,NAmes,Norm,CBlock,1959,1959,1959.0,WD ,0
712,139,135000,0.0,1604.0,1604.0,1604,0,42,0,8267,0.0,1604,576.0,0,2,8,70.0,0,4,5,0,0,0,1,0,RL,NAmes,Feedr,CBlock,1958,1958,1958.0,WD ,0
713,1335,164900,521.0,460.0,981.0,1014,658,0,11,6000,0.0,1672,240.0,0,1,6,50.0,1,3,6,0,0,4,1,4,RM,BrkSide,Norm,CBlock,1989,1940,1940.0,WD ,1
714,2531,140000,0.0,1164.0,1164.0,1164,0,0,0,9600,168.0,1164,528.0,0,1,6,80.0,1,3,7,0,0,0,1,0,RL,NWAmes,Norm,CBlock,1969,1969,1969.0,COD,0
715,681,128000,0.0,1041.0,1041.0,1041,0,0,0,7350,0.0,1041,294.0,0,1,6,71.0,0,3,5,0,0,0,1,0,RL,NAmes,Norm,CBlock,1958,1958,1958.0,WD ,0
716,1383,153000,450.0,0.0,450.0,1034,0,311,0,7703,40.0,1034,504.0,0,1,6,0.0,0,3,6,0,4,0,4,4,RL,Sawyer,Norm,CBlock,1978,1978,1978.0,WD ,1
717,1359,127500,0.0,796.0,796.0,825,784,0,182,4347,0.0,1609,228.0,0,1,7,63.0,0,3,6,4,4,0,1,0,RM,OldTown,Norm,BrkTil,1950,1910,1910.0,WD ,0
718,1226,141500,32.0,232.0,572.0,1337,0,0,192,9600,0.0,1337,264.0,0,1,7,80.0,0,3,5,0,0,4,1,3,RL,NAmes,Norm,CBlock,2006,1950,1950.0,WD ,1
719,63,325000,1032.0,431.0,1463.0,1500,1122,186,32,12256,362.0,2622,712.0,0,2,9,98.0,1,3,8,4,5,4,3,5,RL,NoRidge,Norm,PConc,1995,1994,1994.0,WD ,2
720,1869,188500,0.0,1594.0,1594.0,1594,0,190,80,9547,112.0,1594,472.0,0,2,6,80.0,0,2,7,0,4,4,1,0,RL,NWAmes,Norm,PConc,1993,1993,1993.0,WD ,1
721,2468,185000,905.0,357.0,1262.0,1262,0,0,120,7200,68.0,1262,572.0,0,2,5,60.0,0,2,6,4,4,4,1,5,FV,Somerst,Norm,PConc,2006,2006,2006.0,New,0
722,1135,146000,80.0,1095.0,1175.0,1175,0,0,90,13072,126.0,1175,0.0,0,1,6,63.0,0,3,6,0,4,4,1,5,RL,SawyerW,RRAe,PConc,2006,2005,1978.7077955601446,WD ,0
723,719,119000,0.0,624.0,624.0,664,624,0,103,3600,0.0,1288,280.0,0,1,5,60.0,0,3,6,0,0,5,1,0,RM,OldTown,Norm,BrkTil,2007,1917,1917.0,WD ,1
724,405,112000,0.0,630.0,630.0,630,672,0,0,1680,142.0,1302,280.0,0,2,6,21.0,1,3,5,0,0,0,1,0,RM,BrDale,Norm,CBlock,1971,1971,1991.0,COD,0
725,2506,197000,1039.0,208.0,1247.0,1247,0,0,84,3316,0.0,1247,550.0,0,1,4,37.0,1,1,8,4,4,4,1,5,FV,Somerst,Norm,PConc,2005,2005,2005.0,WD ,1
726,2380,412083,1369.0,369.0,1738.0,1738,851,0,0,16387,215.0,2589,831.0,0,2,11,72.0,1,4,9,4,5,5,1,5,RL,NridgHt,Norm,PConc,2006,2006,2006.0,New,1
727,1565,271000,1218.0,350.0,1568.0,1689,0,150,59,13265,148.0,1689,857.0,0,2,7,0.0,0,3,8,4,4,4,1,5,RL,Mitchel,Norm,PConc,2002,2002,2002.0,WD ,2
728,1727,200000,1000.0,405.0,1405.0,1405,0,136,36,3242,235.0,1405,478.0,0,2,6,48.0,0,2,7,4,4,4,1,5,RL,NridgHt,Norm,PConc,2003,2003,2003.0,WD ,1
729,1661,174000,624.0,0.0,1228.0,1324,0,407,36,8991,130.0,1324,585.0,0,2,5,64.0,0,3,7,0,4,4,4,5,RL,NWAmes,PosN,CBlock,1976,1976,1976.0,WD ,1
730,1967,156500,1098.0,125.0,1377.0,1377,0,0,0,8000,0.0,1377,351.0,0,1,6,80.0,0,3,5,0,0,0,1,3,RL,NAmes,Norm,CBlock,1960,1960,1965.0,WD ,2
731,2267,204000,742.0,130.0,872.0,888,868,144,122,9303,42.0,1756,422.0,0,2,7,0.0,1,3,6,4,5,0,1,4,RL,Timber,Norm,PConc,1997,1996,1996.0,WD ,0
732,1389,149350,0.0,1228.0,1228.0,1228,0,0,65,8544,0.0,1228,271.0,0,1,6,0.0,1,3,5,0,0,4,1,0,RL,Sawyer,Norm,CBlock,2006,1966,1966.0,WD ,0
733,2553,137000,486.0,522.0,1008.0,1008,0,0,0,11425,0.0,1008,275.0,0,1,4,0.0,0,2,5,0,0,0,1,3,RL,NAmes,Norm,CBlock,1954,1954,1954.0,WD ,1
734,1459,222500,252.0,901.0,1153.0,1153,878,192,84,11404,202.0,2031,541.0,0,2,8,75.0,1,3,7,4,4,4,3,4,RL,CollgCr,Norm,PConc,1999,1998,1998.0,WD ,1
735,1739,166000,0.0,752.0,752.0,752,752,100,32,8229,22.0,1504,440.0,0,2,6,72.0,1,3,6,4,4,4,3,0,RL,Gilbert,Norm,PConc,2007,2007,2007.0,New,0
736,172,109500,579.0,357.0,936.0,936,0,51,0,4485,0.0,936,0.0,0,1,5,56.0,0,2,5,0,0,0,1,3,RM,OldTown,Artery,PConc,1950,1920,1978.7077955601446,WD ,1
737,788,122000,0.0,0.0,0.0,1383,0,0,0,15635,0.0,1383,498.0,110,1,6,0.0,0,2,4,0,0,0,0,0,RL,Edwards,Norm,CBlock,1954,1954,1980.0,WD ,0
738,1979,99900,0.0,967.0,967.0,967,0,0,0,3153,0.0,967,180.0,0,1,5,56.0,0,2,5,0,0,0,1,0,RM,OldTown,Norm,BrkTil,1990,1920,1920.0,WD ,1
739,1801,249700,24.0,1632.0,1656.0,1656,0,0,146,11096,0.0,1656,826.0,0,2,7,84.0,0,3,8,4,4,4,3,5,FV,Somerst,Norm,PConc,2006,2006,2006.0,WD ,0
740,931,158500,0.0,1092.0,1092.0,1152,0,0,36,14000,0.0,1152,300.0,0,1,6,80.0,0,3,6,0,0,4,1,0,RL,Crawfor,Norm,CBlock,2004,1950,1950.0,WD ,1
741,2471,139500,24.0,1118.0,1142.0,1142,0,4,50,7733,0.0,1142,0.0,0,1,5,74.0,1,3,6,0,0,4,2,5,RL,SawyerW,Norm,PConc,2005,2005,1978.7077955601446,WD ,0
742,2899,202000,1136.0,129.0,1381.0,1403,0,0,173,8098,0.0,1403,470.0,0,2,5,0.0,0,2,6,4,4,4,3,5,RL,Timber,Norm,Wood,2000,2000,2000.0,WD ,0
743,2544,145000,528.0,1098.0,1626.0,1712,0,272,54,8393,122.0,1712,588.0,0,2,8,70.0,0,4,5,0,0,0,1,1,RL,NAmes,Norm,CBlock,2005,1959,2005.0,WD ,0
744,1386,108959,1198.0,0.0,1198.0,1258,0,120,0,12900,0.0,1258,400.0,0,0,6,60.0,2,0,4,0,4,0,3,5,RL,Sawyer,Feedr,CBlock,1969,1969,1969.0,WD ,0
745,315,160000,353.0,60.0,747.0,1687,0,0,0,57200,0.0,1687,572.0,0,1,7,0.0,0,3,5,0,0,0,3,3,RL,Timber,Norm,CBlock,1950,1948,1966.0,WD ,2
746,1932,128600,0.0,1560.0,1560.0,1560,0,0,0,8078,260.0,1560,484.0,0,2,8,70.0,0,4,5,0,0,0,1,0,RL,NAmes,Norm,CBlock,1958,1958,1958.0,WD ,0
747,1660,197900,0.0,793.0,793.0,1142,793,0,113,12384,233.0,1935,550.0,0,2,7,0.0,1,3,7,0,4,0,1,0,RL,NWAmes,Norm,CBlock,1976,1976,1976.0,WD ,1
748,2353,172000,1005.0,42.0,1047.0,1083,0,444,0,9927,252.0,1083,596.0,0,1,5,0.0,0,2,7,4,5,0,4,5,RL,NWAmes,Norm,CBlock,1976,1976,1976.0,WD ,1
749,2139,130000,60.0,399.0,876.0,907,0,0,0,16300,0.0,907,308.0,0,1,5,39.0,0,3,5,0,4,0,3,2,RL,CollgCr,Norm,CBlock,1977,1977,1977.0,WD ,0
750,1585,195000,1223.0,443.0,1666.0,1675,0,165,52,7915,0.0,1675,435.0,0,2,6,0.0,0,3,6,4,5,4,2,5,RL,Timber,Norm,PConc,2000,1999,1999.0,WD ,0
751,1602,113000,0.0,988.0,988.0,988,0,0,0,21750,0.0,988,520.0,0,1,4,100.0,0,2,5,0,0,0,1,0,RL,Mitchel,Artery,CBlock,1954,1954,1954.0,WD ,0
752,2888,209000,0.0,1491.0,1491.0,1491,0,120,100,9116,0.0,1491,490.0,0,2,7,70.0,0,3,8,4,5,4,1,0,RL,Mitchel,Norm,PConc,2001,2001,2001.0,WD ,0
753,965,213500,904.0,117.0,1645.0,1479,0,224,238,14419,310.0,1479,578.0,0,2,7,125.0,1,3,7,0,4,4,4,5,RL,Timber,Norm,PConc,1989,1987,1987.0,WD ,1
754,645,126000,308.0,323.0,631.0,1112,0,0,0,13070,0.0,1112,480.0,255,1,5,67.0,0,2,5,0,0,0,1,2,RL,NAmes,Norm,CBlock,1951,1951,1951.0,WD ,0
755,789,127500,0.0,1436.0,1436.0,1689,0,0,0,9855,0.0,1689,480.0,0,1,7,73.0,0,3,6,0,0,0,1,0,RL,Edwards,Norm,CBlock,1956,1956,1956.0,COD,1
756,1015,334000,1034.0,676.0,1710.0,1710,0,156,48,8118,178.0,1710,557.0,0,2,6,60.0,0,2,9,5,5,5,4,5,RL,StoneBr,PosN,PConc,2007,2007,2007.0,WD ,1
757,1264,157000,733.0,520.0,1253.0,1253,0,0,213,10920,212.0,1253,352.0,0,1,5,0.0,1,2,6,0,0,0,1,3,RL,NAmes,Norm,CBlock,1960,1960,1960.0,WD ,1
758,1972,125500,110.0,312.0,864.0,864,0,58,0,6600,0.0,864,294.0,0,1,5,60.0,0,2,5,0,0,0,1,4,RL,NAmes,PosN,CBlock,1962,1962,1962.0,WD ,0
759,1481,189000,648.0,80.0,728.0,728,728,36,18,8199,0.0,1456,410.0,0,2,7,63.0,1,3,7,4,4,4,3,5,RL,CollgCr,Norm,PConc,2005,2005,2005.0,WD ,1
760,954,173000,611.0,577.0,1188.0,1217,0,168,27,9947,0.0,1217,497.0,0,2,6,0.0,0,3,7,0,4,4,3,5,RL,Mitchel,Norm,PConc,1991,1990,1990.0,WD ,0
761,2499,260000,1023.0,228.0,1748.0,2151,495,641,100,14330,145.0,2646,550.0,0,2,9,100.0,0,3,7,4,4,4,4,4,RL,Veenker,Norm,CBlock,1974,1974,1974.0,WD ,4
762,824,212000,20.0,846.0,866.0,866,902,144,105,10769,0.0,1768,578.0,0,2,7,68.0,1,3,8,4,4,4,3,5,RL,CollgCr,Norm,PConc,2007,2007,2007.0,WD ,0
763,2769,148000,298.0,572.0,870.0,914,0,0,0,8846,0.0,914,576.0,0,1,5,57.0,0,2,5,4,4,0,3,5,RL,CollgCr,Norm,PConc,1996,1996,1998.0,WD ,0
764,123,136300,0.0,533.0,533.0,1131,644,0,172,10600,0.0,1775,480.0,0,2,8,0.0,0,3,6,0,0,0,1,0,RL,NAmes,Norm,CBlock,1964,1964,1964.0,COD,0
765,1862,190000,498.0,652.0,1361.0,1361,1259,155,24,18890,1.0,2620,600.0,0,2,12,0.0,2,4,5,0,4,0,1,5,RL,Sawyer,Feedr,CBlock,1977,1977,1977.0,WD ,1
766,1308,139500,0.0,797.0,797.0,830,797,192,0,9142,0.0,1627,420.0,0,2,10,69.0,0,4,5,0,2,0,1,0,RM,OldTown,Norm,BrkTil,2006,1900,1950.0,WD ,0
767,1758,162000,0.0,660.0,660.0,660,660,0,48,7750,0.0,1320,400.0,0,2,6,0.0,1,3,7,4,4,4,1,0,RL,Gilbert,RRAn,PConc,2003,2003,2003.0,WD ,0
768,2236,100000,0.0,732.0,732.0,772,351,0,0,6060,0.0,1123,264.0,0,1,4,50.0,0,3,4,0,0,0,1,0,RM,IDOTRR,Norm,PConc,1950,1939,1979.0,WD ,0
769,2912,126500,441.0,423.0,864.0,874,0,0,120,10172,0.0,874,288.0,0,1,5,58.0,0,3,5,0,0,0,1,4,RL,Mitchel,Norm,CBlock,2003,1968,1968.0,WD ,0
770,2093,301000,28.0,0.0,1502.0,1553,1177,201,96,10380,172.0,2730,576.0,0,2,8,86.0,1,4,7,4,0,4,4,1,RL,SawyerW,Norm,CBlock,1987,1986,1987.0,WD ,1
771,2128,204750,648.0,176.0,824.0,905,881,0,162,9337,0.0,1786,684.0,0,2,7,69.0,1,3,6,0,4,4,1,5,RL,CollgCr,Norm,PConc,1997,1997,1997.0,WD ,0
772,679,90000,0.0,0.0,0.0,1040,0,0,0,7200,0.0,1040,420.0,0,2,6,60.0,0,2,4,0,0,0,0,0,RL,NAmes,Norm,Slab,1950,1949,1956.0,WD ,0
773,1313,130000,234.0,739.0,973.0,1377,973,0,0,9600,0.0,2350,393.0,0,2,10,60.0,0,4,5,0,0,0,1,2,RM,OldTown,Norm,BrkTil,1960,1920,1930.0,WD ,0
774,2534,155000,361.0,56.0,900.0,884,886,0,60,8640,300.0,1770,530.0,270,1,7,72.0,1,4,5,0,4,0,2,4,RL,NAmes,Feedr,CBlock,1968,1968,1968.0,WD ,0
775,1273,155000,374.0,363.0,1269.0,1269,0,0,0,7931,0.0,1269,308.0,0,1,6,70.0,1,3,5,0,0,0,1,3,RL,NAmes,Norm,CBlock,1960,1960,1964.0,WD ,1
776,219,131500,841.0,198.0,1039.0,1039,0,0,0,11625,0.0,1039,504.0,0,1,6,75.0,1,3,5,0,0,0,2,3,RL,Sawyer,Norm,PConc,1965,1965,1965.0,WD ,0
777,133,153000,674.0,350.0,1156.0,1520,0,0,0,9600,164.0,1520,364.0,0,1,7,80.0,0,3,6,0,0,0,3,3,RL,NAmes,Norm,CBlock,1972,1955,1955.0,WD ,2
778,38,306000,1218.0,486.0,1704.0,1704,0,0,50,11478,200.0,1704,772.0,0,2,7,98.0,0,3,8,4,5,4,1,5,RL,NridgHt,Norm,PConc,2008,2007,2008.0,WD ,1
779,2408,332200,1023.0,663.0,1686.0,1686,0,266,100,7740,518.0,1686,899.0,0,2,6,61.0,0,1,9,4,5,5,1,5,RL,NridgHt,Norm,PConc,2006,2006,2006.0,New,1
780,1575,293077,1513.0,125.0,1638.0,1646,0,192,44,9520,338.0,1646,800.0,0,2,7,71.0,0,3,8,4,4,4,4,5,RL,Timber,Norm,PConc,2008,2007,2008.0,New,1
781,1671,128000,314.0,600.0,914.0,914,0,140,0,17199,0.0,914,270.0,0,1,4,0.0,0,2,4,0,0,0,1,4,RL,NAmes,Norm,BrkTil,1961,1961,1961.0,WD ,0
782,2000,152000,370.0,779.0,1149.0,1149,467,0,0,5400,0.0,1616,216.0,0,2,5,40.0,0,3,6,0,0,4,2,1,RM,OldTown,Norm,BrkTil,2004,1926,1926.0,WD ,0
783,2621,135000,0.0,720.0,720.0,720,472,0,0,10800,0.0,1192,0.0,0,1,6,60.0,1,4,4,0,0,0,1,0,RL,NAmes,Norm,CBlock,1950,1949,1978.7077955601446,WD ,0
784,1996,117500,0.0,1008.0,1008.0,1178,1032,0,48,9900,0.0,2210,205.0,0,2,8,90.0,0,5,6,0,0,2,2,0,RM,OldTown,Norm,BrkTil,1950,1880,1930.0,WD ,0
785,1976,127500,276.0,569.0,845.0,866,430,0,0,6000,0.0,1296,576.0,0,1,6,50.0,0,3,6,0,0,0,1,2,RM,OldTown,Norm,BrkTil,1950,1927,1980.0,WD ,0
786,1861,373000,1632.0,0.0,2461.0,2497,0,266,0,17778,0.0,2497,676.0,0,2,7,94.0,0,2,8,4,4,4,4,4,RL,Veenker,Norm,CBlock,1981,1981,1981.0,WD ,2
787,1600,98000,358.0,188.0,546.0,546,546,187,0,1477,0.0,1092,0.0,0,2,6,21.0,1,3,6,0,0,0,1,5,RM,MeadowV,Norm,CBlock,2007,1970,1978.7077955601446,WD ,0
788,298,203135,343.0,80.0,423.0,896,756,0,0,19645,44.0,1652,473.0,0,2,6,85.0,1,3,7,0,4,4,1,5,RL,Crawfor,Norm,PConc,2007,1994,1994.0,WD ,0
789,875,191000,0.0,880.0,880.0,909,807,0,120,8750,0.0,1716,512.0,0,2,7,70.0,1,2,7,4,4,4,1,0,RL,CollgCr,Norm,PConc,1996,1996,1996.0,WD ,1
790,1205,98000,0.0,0.0,0.0,1014,0,0,0,7785,0.0,1014,267.0,200,1,6,74.0,0,2,5,0,0,0,0,0,RL,NAmes,Norm,Slab,1956,1956,1956.0,WD ,0
791,763,179000,1200.0,0.0,1200.0,1200,0,120,0,10800,0.0,1200,0.0,0,3,5,60.0,0,3,5,0,4,0,4,5,RL,Edwards,Norm,CBlock,1988,1987,1978.7077955601446,WD ,0
792,512,245000,379.0,1043.0,1422.0,1432,0,297,50,9139,206.0,1432,492.0,0,2,7,76.0,0,3,8,4,5,4,3,5,RL,Somerst,Norm,PConc,2006,2006,2006.0,WD ,1
793,592,213250,144.0,379.0,1650.0,1680,0,78,73,10140,0.0,1680,583.0,0,2,7,78.0,0,3,7,4,5,4,1,1,RL,NWAmes,RRAn,PConc,1999,1998,1998.0,WD ,1
794,1255,89900,0.0,0.0,0.0,869,0,0,0,10122,0.0,869,390.0,0,1,3,60.0,0,1,4,0,0,0,0,0,RL,OldTown,Norm,Slab,1950,1948,1948.0,WD ,0
795,355,185000,0.0,832.0,832.0,885,833,0,94,10141,40.0,1718,427.0,291,2,7,74.0,1,3,7,0,4,0,1,0,RL,Gilbert,Norm,PConc,1998,1998,1998.0,WD ,1
796,1676,113500,312.0,213.0,525.0,525,567,144,0,2205,567.0,1092,264.0,0,1,6,21.0,1,3,6,0,0,0,1,4,RM,BrDale,Norm,CBlock,1973,1973,1973.0,WD ,0
797,2599,68000,0.0,715.0,715.0,715,0,0,0,10914,0.0,715,660.0,112,1,4,60.0,0,2,3,0,0,0,2,0,RL,NAmes,Artery,CBlock,1950,1929,1967.0,WD ,0
798,312,201000,0.0,1560.0,1560.0,1560,0,100,150,9196,0.0,1560,573.0,0,2,7,129.0,0,3,7,4,5,4,1,0,RL,Mitchel,Norm,PConc,2003,2003,2003.0,WD ,0
799,1124,226700,400.0,466.0,866.0,866,902,0,108,9803,0.0,1768,603.0,0,2,7,75.0,1,3,7,4,4,4,1,5,FV,Somerst,Norm,PConc,2005,2005,2005.0,WD ,0
800,1702,500067,1684.0,636.0,2320.0,2290,0,192,30,17169,970.0,2290,1174.0,0,2,7,59.0,1,2,10,5,5,5,3,5,RL,NridgHt,Norm,PConc,2007,2007,2007.0,New,1
801,2434,201490,0.0,848.0,848.0,848,750,100,48,9171,0.0,1598,433.0,0,2,7,59.0,1,3,7,4,4,4,3,0,RL,Gilbert,Norm,PConc,2005,2004,2004.0,WD ,1
802,1432,155000,722.0,268.0,990.0,990,0,168,0,9750,0.0,990,528.0,0,1,5,65.0,0,3,5,0,4,0,1,5,RL,CollgCr,Norm,PConc,1994,1994,1997.0,WD ,0
803,689,145000,941.0,0.0,941.0,941,0,0,40,8604,124.0,941,564.0,0,1,4,75.0,0,2,5,0,4,4,3,5,RL,NAmes,Norm,CBlock,1978,1978,1978.0,WD ,0
804,1349,128000,0.0,611.0,611.0,751,611,0,0,6155,0.0,1362,502.0,0,2,6,60.0,0,3,6,0,2,0,2,0,RM,BrkSide,RRNn,BrkTil,1999,1920,1920.0,WD ,0
805,1759,187000,520.0,395.0,915.0,940,750,0,50,9487,0.0,1690,442.0,0,2,7,58.0,1,3,6,0,4,0,1,5,RL,Gilbert,Norm,PConc,2000,2000,2000.0,WD ,1
806,893,145500,547.0,0.0,547.0,1072,0,0,28,3675,80.0,1072,525.0,0,1,5,35.0,0,2,6,0,4,0,4,5,RM,Edwards,Norm,Wood,2006,2005,2005.0,WD ,0
807,944,75000,0.0,572.0,572.0,572,0,0,0,10200,0.0,572,200.0,0,1,4,60.0,0,2,4,0,0,0,1,0,C (all),IDOTRR,Norm,BrkTil,1950,1925,1940.0,WD ,0
808,2109,217000,20.0,1526.0,1546.0,1546,0,144,42,11750,204.0,1546,796.0,0,2,7,75.0,0,3,7,4,4,4,2,5,RL,CollgCr,Norm,PConc,2006,2005,2005.0,WD ,0
809,316,220000,78.0,1258.0,1336.0,1346,0,100,48,11896,60.0,1346,660.0,0,2,6,88.0,0,3,7,4,4,4,1,5,RL,Timber,Norm,PConc,2008,2008,2008.0,WD ,1
810,2529,165150,247.0,485.0,732.0,1012,778,148,0,10400,288.0,1790,484.0,147,1,8,80.0,2,4,6,0,0,0,1,2,RL,NWAmes,Norm,CBlock,1972,1972,1972.0,WD ,1
811,1448,147000,505.0,0.0,940.0,1026,0,0,0,10970,0.0,1026,576.0,0,1,5,0.0,0,3,6,0,4,0,4,5,RL,CollgCr,Norm,CBlock,1978,1978,1981.0,WD ,0
812,871,203000,690.0,814.0,1504.0,1504,0,115,66,11883,196.0,1504,478.0,0,2,6,73.0,0,3,7,4,4,4,4,5,RL,CollgCr,Norm,PConc,1996,1996,1996.0,WD ,1
813,142,165500,1018.0,380.0,1398.0,1700,0,0,38,10552,0.0,1700,447.0,0,1,6,70.0,1,4,5,0,0,4,1,2,RL,NAmes,Norm,CBlock,1959,1959,1959.0,WD ,1
814,1515,67000,41.0,823.0,864.0,864,0,0,0,8248,0.0,864,0.0,0,1,5,45.0,0,2,3,0,0,0,1,3,RL,Edwards,Norm,BrkTil,1950,1914,1978.7077955601446,WD ,0
815,1970,187000,536.0,169.0,822.0,1020,831,239,42,9760,340.0,1851,440.0,0,2,7,80.0,1,3,6,0,0,4,4,3,RL,NAmes,Norm,CBlock,1993,1964,1964.0,WD ,1
816,572,180000,507.0,249.0,756.0,756,756,0,32,2998,513.0,1512,440.0,0,2,4,34.0,1,2,6,4,4,4,1,5,FV,Somerst,Norm,PConc,2000,2000,2000.0,WD ,0
817,2200,146500,113.0,538.0,651.0,759,539,216,0,6821,0.0,1298,240.0,0,2,8,51.0,0,2,6,0,0,0,1,3,RL,Crawfor,Norm,BrkTil,2005,1921,1994.0,WD ,1
818,2147,270000,1412.0,261.0,1673.0,1673,0,306,113,11354,0.0,1673,583.0,116,2,7,0.0,0,3,7,4,0,4,4,5,RL,CollgCr,Norm,PConc,2000,2000,2000.0,WD ,1
819,249,147000,747.0,189.0,936.0,996,0,120,0,9069,0.0,996,564.0,0,1,5,73.0,0,2,6,0,4,4,3,5,RL,SawyerW,Norm,PConc,1992,1992,1992.0,WD ,0
820,162,132000,481.0,161.0,816.0,816,408,414,0,8064,0.0,1224,280.0,0,1,5,60.0,0,3,6,0,0,0,1,4,RL,NAmes,Artery,CBlock,2004,1948,1950.0,WD ,0
821,664,105000,315.0,420.0,840.0,840,534,0,0,5400,0.0,1374,338.0,0,1,6,90.0,0,2,4,2,0,0,1,4,RL,OldTown,Artery,PConc,1950,1920,1967.0,WD ,0
822,1516,135900,210.0,570.0,780.0,936,780,0,184,5687,0.0,1716,0.0,0,2,9,55.0,0,6,5,0,0,2,1,2,RL,SWISU,Norm,PConc,2000,1912,1978.7077955601446,WD ,0
823,16,538000,1416.0,234.0,1650.0,1690,1589,503,36,53504,603.0,3279,841.0,210,3,12,47.0,1,4,8,5,4,5,4,4,RL,StoneBr,Norm,PConc,2003,2003,2003.0,WD ,1
824,1808,147000,0.0,1143.0,1143.0,1143,0,0,55,7500,0.0,1143,0.0,0,1,5,63.0,1,3,7,4,4,4,1,0,RL,SawyerW,Norm,PConc,2006,2006,1978.7077955601446,WD ,0
825,425,325000,1572.0,80.0,1652.0,1652,0,404,102,13173,300.0,1652,840.0,0,2,6,108.0,0,2,9,4,5,5,1,5,RL,NridgHt,Norm,PConc,2007,2006,2006.0,WD ,2
826,1372,124000,0.0,1046.0,1046.0,1054,0,0,60,9488,0.0,1054,240.0,0,1,6,82.0,0,3,5,4,0,0,1,0,RL,Sawyer,Feedr,CBlock,1993,1947,1947.0,WD ,0
827,2495,137000,560.0,0.0,935.0,935,0,180,0,13526,114.0,935,288.0,0,1,5,0.0,0,3,5,0,0,0,1,3,RL,Sawyer,Norm,CBlock,1965,1965,1965.0,WD ,0
828,661,142900,0.0,1313.0,1313.0,1313,0,0,0,10410,0.0,2377,528.0,0,2,8,60.0,0,3,4,0,0,4,1,0,RL,OldTown,Norm,BrkTil,1950,1915,1954.0,WD ,1
829,1301,147000,144.0,172.0,924.0,1122,0,0,36,12000,0.0,1122,528.0,0,1,6,100.0,0,2,5,0,0,4,1,5,RM,OldTown,Norm,CBlock,2005,1948,1948.0,WD ,0
830,396,128000,0.0,1180.0,1180.0,1180,0,0,45,7830,0.0,1180,477.0,0,1,6,0.0,1,2,5,0,0,0,1,0,RL,NAmes,Norm,CBlock,1970,1970,1970.0,COD,0
831,2663,144000,0.0,815.0,815.0,815,875,0,0,8850,0.0,1690,225.0,0,1,7,65.0,0,3,7,0,0,0,1,0,RM,OldTown,Norm,BrkTil,1950,1916,1916.0,ConLw,1
